summonerId,summonerName,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak,tier,leagueId,queue,name
Re_m2ZDh7byfLhZkfhoOtvF8NmaFGmz2DaOn689hPVQw72w,SlNGED,1073,I,300,268,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
IDQXHmLfMdA4k8Tu5jidMBUS06bZIeEtO1Pop7ucgcdbt0PR,bluerzοr,1107,I,383,348,False,False,True,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
3ExAqH0u4c8uhQSrh1Z-BAdqdfKL90tf4Hkj-hkFCWU5RpQ,NORDKASING,1000,I,168,135,False,False,True,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
LLq8ctDkDjSC8GBS0DOkbS0XQmQ-W9G14GO1o0aWSkecp10,Boring cycle0,1032,I,350,322,False,False,True,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
p3OGUc5bGEMRulzPyGFaa27nt-8Ixbs-xkQGwBAuxxsAvRI,Envy Carry,1181,I,331,293,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
Pr2eTra8E129EEfmEzWNffkuuPvMM3ZMhbR-jEmcOwKr5dJ9izVb8h4mBA,molly dreams,981,I,148,114,False,False,True,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
sfPdLw-e0XuhVUD5qJHCP4iB0OtpMdFg2iSPLX87BUPpAS9GAOAVvvbkkQ,PiMP DADDY1233,920,I,423,392,False,False,True,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
Z04VCvFBXX4kOjpblLcY45tAB_7vw7XDepRV16ZcYkV1G0g,GO toucouille,1399,I,212,172,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
o0_YV8Lpc5UDplrzJJobXBm1kbiYTRGR2PAw4siMia7KsiM,KyM,989,I,429,370,False,False,True,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
_awo0CD72QJit_8VeMzU0ggD2giqy4kNA7zCznvFnI_lamsd,S P L A S H 777,1385,I,426,374,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
Uw_yi_So01kAYzWLhbvgJnvs1_soCobH0SJi5n6deTvvyKU,Rabble Arouser,1055,I,120,91,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
sma9r1bC5Be3ZQMAyNFt533j6UeZ_YIVhydlo0mCHAbmxzs,Wesley Warren Jr,1292,I,306,258,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
Me12HhYe2Ky1slkc-q7bUANV1Qz6dV49Ai5kzXLH_90_e14,aespa karina99,1119,I,392,353,False,False,True,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
K_EZ-G7q4Ax3vTvkOzJHZ1iaPKW5oHKvCDX1MmxF_EH26rs,WOOOLITE,1034,I,224,178,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
_0d0xZsv9sYi7Mg8CCbUp9bVXKd3d_ByVroWAtcrOeSL2fE42Tym_rnm_g,Haruuta1,1057,I,161,113,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
A-kxKqi2FviqHqlwz21nsz07Ua9FHW85L4PO_EWQqxeYvKo,Strawberrys Wake,1120,I,126,91,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
3kQrpsu7k--CpdIj9ZiJ4tzFKqnkxMcpX-3DZzEfriJgOb8,LFT Bruno,989,I,98,55,False,False,False,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
d4pIMS6CiDlJXDwVgp7rVdstIt2neYDWZf0-LXK1MD9AOoYh,crawlzzz,983,I,261,213,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
Qqsjr17TCB24t-SJBV_cCCgQT9dX96lSvGYo1PsdDokDiAM,derfiddIer,1184,I,401,368,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
SrsC5NiLIkjhzlVFbAG44ctU96dyQ_qO4n1bOUJDEcaoBRa7AtX52qdCFQ,TwitchTv Zy0xxx,1217,I,181,111,False,False,False,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
ZPzcywKrUenwm6SjpeUQ8B4gB5a6jSwlfh8ongB7_RqkCrQ,TDS Phantomles,982,I,179,144,False,False,True,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
ukFE4TLFnzThhwDim6aVA6ncCe7Ceggv0fIQj5EPvm5bQF8,Just Ryoshi,999,I,232,203,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
JolpKygD6lNFeNigmmZ6KM6jBlnd-ZuT1PWMSHwwTxBUl10C,Horse Tongue,1192,I,202,137,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
4VYmADa8dXkMJCjpcN2syDMEs75bY4eDu5JeHfb37H6ZMleE1QjiMPhExw,Been you,1283,I,155,112,True,False,False,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
uds-pb4W2d5fV74aIoOS3szdMwANmRD74jwY2r9yrHm1D7M,dehastee,1206,I,155,118,False,False,False,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
8_3iShyJ6EGG0NnhXP4XC0Ko4Zx8qRaZuXz3IzdpQseOFuZ7,MORDE OTWIERA,1078,I,307,271,False,False,True,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
iEEAkbfC-YrpVvvwoGRFyQdwjZ-JYlGCNkziSP-lqlBLej02em2XF9B9wA,disciplinfreedom,1202,I,119,73,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
4FwqvyuHbWUEBgBvvJMoyVrCRLUGJtCBkfpppmbJKOsbVuJk,B Butcher,978,I,133,105,False,False,True,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
8_08SqLCnmz2G2UPecOg1pQUZO0RHH2cRkNzitEI7BE,SLY BackSteeel2,988,I,187,140,False,False,True,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
ngKZ19zgd98nwctjvTEFuGrYMkWJksK8J_0THY7j15LkCYO6,STP ME PARLE PAS,981,I,117,74,False,False,True,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
U4iVjqkbbMGwLkPnzGDXSrUpjBYnfJrY7NVfsEvNUljvhwI,TraYtoN,1010,I,179,153,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
MNe6ziJAtWQwz0GM3AnIMIpPKrC-g4zXcJc82O1QKflf9iU,alvarooo,1246,I,275,231,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
2Ld6miiC9UxJSCGQ0JFylLr3UnFvNy6mjkW1taKqRQhPeYvWHrnbxlMJkA,Groinze,1371,I,133,89,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
G9StxEjjufXgWHt05Q3jzFQqCiPIha1vpM-vQDKT3X5lPBt-Zr-0Z2ixXw,16yo smurf,1013,I,192,166,False,False,True,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
h74fg_swp_AqTUndPSGEQmhWBeWUUI0ougN0JUltJ9-Sp-s,Mr Robinson,1209,I,244,207,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
Qe5FhB06zSyOPqo9nb8XOWRjJ5azd8vImsO0mlxR3qKrL0hu,WAO RANK 1,1402,I,490,429,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
D4d53HdOuxuc6vKxxF0f60v5Mt6S0K7njPen6QcVqAhb83A,Faker SIayer,1399,I,329,281,True,False,False,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
NFZh-APbjRHHWWxo6Idq6q2l1r7SBw0RUUsRzrHsuvfts37f73XTEqtP4A,Speartan,1189,I,274,238,False,False,False,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
k7WZ57fPo7I-yd38o2UaVWBTdkyG1HyQSZJ49zzTHdPpN5A,KHK TLamp,993,I,148,119,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
JVPO1Q_g6mfrk6iJtjax-IjbhF0OrU69eYoYwXwexV10wxkMh52FNnK-Jw,sanghyxxn,1370,I,337,269,True,False,False,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
0kDcwwrJ1EFqH0jHQap2W6Cd5XvZrHaTzWRdFkItKMAPyXJlcsm63NlBIw,LUGGAGE INCIDENT,1164,I,174,127,False,False,True,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
XDnIc4Km2C8MpHHfiQyVPbvfMQSSeDxjXcwsfBEj14JH6Tw,Engage,985,I,144,118,False,False,True,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
2IuT2PC4erhX1VDFGtmBIlC_cYxgDSqeJq8l8I8snllO25Y,vıper3,1133,I,271,224,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
Ybd4D6oysI-NBkfEddFe8HLKhZgqpihfVeK_K9-VnNTQFAY,IW Elramir,1033,I,277,253,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
uLTLkxqlvLg4qM9eylskYcsLWEauBlyHGZzo3y6I33ZuDjg,DzuUwU,1639,I,201,132,True,False,False,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
Oab4Jeoj8wKFhr4m5YHFwZzVhfvOpgzdq0Wf5rencVMQswl01gm4zeEJsA,Villager C,1377,I,328,280,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
ea4OGkog0EYmA0yr162HEQJh70lDzxNCH-kx12idhOFm3Po,eYa Bewbiou,1034,I,224,189,False,False,False,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
sIfou6YrcniDSH6fZx7WnceyHx0V2kRkM-IkYwSAg6jG6c7PK2KYuadYbw,Electric,1003,I,371,320,False,False,False,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
0LF_I9lw0X6OpKTx6Bw0HdqjzbrIf2nVb3RVf65XgoAle20,zlaksd,1053,I,232,192,False,False,True,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
3Mv7AXcfo9m3YMhAyTsZf1vaYiSHlEDaozaGp2Eq_R5Ol934Ber-VIAqEw,Badlulu00,1166,I,178,142,False,False,False,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
7vB6mA8ttG9nfxWYzKwQfeD4w1KjnEv6SRGsGnjt3vieCfY,Stend,1494,I,184,122,True,False,False,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
oyVHujZ4EUQl5qdk-B0A4wRYYUG4UHDN2kH4we2tarNBvUq9HwjjhRQvsg,AgnwstosPente,1006,I,239,197,False,False,True,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
0JNfsaZGcGrL7gM4xrROFw6lry0C7AwXoPcOgiVR-KKEUJ8,Lιght1,1017,I,456,416,False,False,True,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
bi0NcTOM6Wvca6OMokU-wsay_-BF4-p3G6Frs5nqToATKgo,Køldo Locuraa,1084,I,162,134,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
R7-pmKgME0fUsoood510TZO5oFz9P3NGZVtAxQPU13vED8fT,SLEYERCOOL,1008,I,311,284,False,False,True,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
m8EDjdy4bOSekE6CWYDXd-Jy0BSDUhSlSLqvgjQcmAoSCDk,fantomisto,1021,I,333,292,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
0Ers1lgsozMJW-bUsHei8EgAktUYB_z7btDt3fLLSPDj_yo,messi sup acc,1116,I,197,161,False,False,True,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
v_qEG3YTlv-ZoZF-RzLVdojihYE2vdh6HnrrWDx8DRLD8ko74byGOmkwoQ,ąąąęęę,1018,I,295,264,False,False,True,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
07F-yFpB-mJuguOPDcbgnusTQ9CnbC2NA1vQGdlVmCVSAGNkcSyu_JaWfA,LIL Peyz1,1218,I,255,220,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
VPtesJCx-G1TkrD-AtCzL7z-Oa02t4PmuTZVMzq5B5RKv-8,TTV KERBEROS LOL,1020,I,294,262,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
xkqEybeCaukYyevQ7DsW4cvKrhLl3JPdUiNjlE1xxZXQKVee4_CXi6Ex4A,Photon1,1239,I,185,135,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
xlGS9h8h9dAR4LslJx2CaZh-5AwmR9d6dYgvz1DiFFQewjA,IlIIllllIlIlIl,1095,I,108,76,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
bYiYYg562USnH-_gLZXzRJUhQvLdjqWHoDYsEKSvyQDS90g,Thumbs Down,1537,I,260,199,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
DIDdTW10rwEUcLHJdKyMtsLbj2IH6yn5nkOW3nD1C6X-AcrkfV1C6maL8A,2035 TCL Champ,1064,I,154,109,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
icldojY7eTg7zwjVLNsaSfNRqrTNRjcaQRKmbKSRoWwWqPw,Puiastrot69,973,I,425,396,False,False,True,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
txyZ5HHnS-0llevBeiLGoSivIGHlsLz7o3Q2BCC6-Ra6LxI,EMDDD,1265,I,338,293,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
APFlDywZF1k7l8jRMB2WS-_Sb2bshTqEGGkMxaJTSjjCVkDX,where is shee,1090,I,315,249,False,False,True,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
xROK20yNCeyNlgMMVDkDMSahWOhpjZBRQM4UWQzbbaynOaVO6xTMawvdpg,eornom islek,1015,I,264,225,False,False,True,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
WVnRCqDSYdUnJcUmXeZiGSu8d5ieJC2S4WjXnr0cQL9bbvA8dG3I6e1Otw,IHG PolskiKoz,1023,I,170,139,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
hKU0ayKjwX3dd4zvSRGc5FXe0tHyfmB8LD-BJIqjU5yWq6odGWjJS8lTUg,Λlixx,989,I,194,157,False,False,True,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
K2ViRAVcGYc41eePas77UR1aVlLA1IJn7LUEzXPLFk5uQBk,MID GAP OUUUUU,1073,I,201,167,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
Was6miWz-YyOM-ezlQipa2uxYOOZNydnHvgNLFooSm3kBWMq,Drututt,1048,I,160,135,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
m9kMFv4NxLVKIDYjjiuvgaDg83h4FFEkEsYE2EZr3trWowpU,NattyNatt,1236,I,386,347,False,False,False,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
-nikuYrj7B95POFEfLtgfKh2i9gfTi8Eq6gIDEvr7MsBlUM,Practice,1195,I,188,147,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
mOcBQur0W-2mPzNeAVmnMYnWJsUC5FO-0IbglSwiY6DnjzQo,Nightmares,1003,I,170,141,False,False,True,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
RHAjjlO-p38Eas3wkLridXxwtZwvO0OmPO8KbHx0nPUsIAs,Sayka fan,980,I,199,162,False,False,True,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
vwwP1GkA9QTISHBzYvs0AbWb57uMaKlgin84646shvzVFKU,avarice61,1173,I,364,335,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
F-hsXR3H-AzfRTLHMGa0jfnLCwDyPzbVD0mRjwmMnkjdmz-cXxPWEwoveQ,DONTBECRY,1058,I,119,75,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
Dx4iwPTmi3XN-baUkg6-hTXtS-S-xpUjUkFKqqMaYhdWXzv-,MS Dunks,984,I,309,282,False,False,True,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
Tc5lSp5FuBx5sleEUoMa05MXgk5ecKPAnNdKL60oINsjgWY,FUN k3y,1273,I,123,83,False,False,False,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
kvTfaSl-6FCeN_8oDIX7oN3o69lurkH3kr5QN2eUFkDUh64,Enchanters xd,973,I,269,243,False,False,True,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
STxcgffklYeMP7oVVKimczz8EgNc7dci25KGmmj6fst5UXXs,Strey en mission,1107,I,139,97,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
xyXII1JZvBBWRsUbZa4qnDoIPabW_owOJEjjQc0uq25j5Yg,Deádly,1038,I,126,100,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
h_TlsSe15IS2GpxXuVSi5waFG5AJuqVSaGrQxGKmQkWkfoY,Heavenly Scars,1003,I,161,133,False,False,True,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
Y2PHblo0-vJ22MB8UsyfDfsTRXetwY1pa5Jclcn_CRWPhq94,SUP Serin,1178,I,397,357,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
p84wJv6PGbMJWcUFQHJuYhRcSQb6IEqaP-6O9WucFP_AWzY,pocovirtuoso,1397,I,242,197,True,False,False,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
jOGAPVJyH7T3NPfY0jtrzj_oMq65Rk8o_Kax7XeLcZsIotM1pdLkLStuiQ,INTOXICATΕD,1054,I,228,194,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
vwW66rRnmuXOKWhUCarOZdJr2CkkAfQVuV9cBbaaYm6acYrTWMWmbsGFMw,Hawkellα,1326,I,627,575,False,False,True,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
OdIhElLR9h3sjglNXdB8Qnr7MHe7kDdk8EFI83m1xgCEOPw,Stormaxx,988,I,149,126,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
2Jsj1j8qGqag0kVRGwIov7EMTIvA1v5QK9zWeeMrwG1gbpXP,XnS fanboy,1019,I,206,179,False,False,True,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
L2y7hTedcu9ZrhnjBH2W_js_2RqDy0CwKGe1FM5NVL2lOV14,0liver Queen,1014,I,232,199,False,False,False,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
zUWbqREo0GYmZxen3ZAd9PYzesIoQtxtiImWYtrF6YHb_EuGoD6YuSbaMg,RabbitALB,976,I,180,142,False,False,True,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
EMkUJhEF4BHIGU5q2AhUcbCi0oIwzlnaGdY0Qpx5ZHg5pss,Donna Hamilton,993,I,206,169,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
5WG_YRvqMLPPGg4JqEOkBGkcFKameD7lLf8h75yZsCh_8YA7df-BXfuSMw,LPG ZAMULEK,1226,I,187,136,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
7AYuhQ6Rxww4kQhGH3PcM_fFPUD2nCDh0U5Q0RTZfU46o0SjodUaTBJ0PA,Qιyana player,1117,I,217,174,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
5viYno4yk560o4VM6FCNlO8RDoPghmMPhFuivBYvNm5SOIBDBD2zxioN0w,Twitch Sinerias,1492,I,197,149,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
QtDZst1xSDFc9bABsvxcSlEfcJihhKAJjhOwtsYKtXdmgqTR,HAHAHAHHAHA,1240,I,212,181,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
aHpg5c6zIVm83SH-WKEDTnmVrDxu7tEVD4FZU7OHHXurB2ib,Luka Dončić 1,1010,I,377,345,False,False,True,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
FUA-ZaFfT_pL5wnfGHgiKDplmmC_Lw39cd7-EcfVhzSsBizz,yarr agriyor,1074,I,215,179,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
8KjIC7s7FECY0QHAVumJL6Ae1CskNKhDQfO1YtmtH__Vce7G,skarp skyder,1167,I,414,370,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
ceTZsJgalbKKsc-SPDa8YcREby1UAFgb1ULxPR1uHlp4PTg,qiqi77,1058,I,209,164,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
I_b4sPaLylzwcL4s6iBbfygAZHMdvauicpsdvuQSyirALSI,RobertBrännström,1376,I,295,237,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
7oGgOoEIuK2C04n8ITn3w6cuzbzLsNvHjSV9EfKgUohywtPn,PeberJack,1044,I,131,101,False,False,True,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
uTnf8DKs5bAEGBB66C3Xo10OEogNI3vx-q7Jk6CBLZfxabg,DizL1,1027,I,196,168,False,False,True,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
M65TS1y34iNuftqgCEasgR7SYVBPld3UpQidLIDMRCM1KjM,GO lyncas,1337,I,287,241,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
grGLN3_VhUAHSJA_N7vzi_CkdDSU_5O7JNcNWO3VVpmWq80,PCS Kamiloo,1030,I,207,178,False,False,True,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
3nTYFiZlIO2Om4TmfjdfKMNp--RI6nSZRgjlvR5R5lgzX5c,AHaHaCiK,1195,I,229,192,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
ufNYjbXd1Jqe-rZbNbJQr7JnD7LYulhf7iLc4sOxjMaHQVGTmBWQHQl-8g,RRubyLOL,1122,I,138,105,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
